"word_freq_make","word_freq_address","word_freq_all","word_freq_3d","word_freq_over","word_freq_internet","word_freq_order","word_freq_mail","word_freq_receive","word_freq_will","word_freq_people","word_freq_report","word_freq_addresses","word_freq_business","word_freq_email","word_freq_you","word_freq_credit","word_freq_font","word_freq_money","word_freq_george","word_freq_650","word_freq_lab","word_freq_labs","word_freq_telnet","word_freq_857","word_freq_data","word_freq_415","word_freq_85","word_freq_technology","word_freq_1999","word_freq_parts","word_freq_pm","word_freq_direct","word_freq_cs","word_freq_meeting","word_freq_original","word_freq_project","word_freq_re","word_freq_table","word_freq_conference","char_freq_.","char_freq_..1","char_freq_..2","char_freq_..5","Output"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0.284,0,0,"0"
0.13,0,0.13,0,0,0,1.18,0,0,0.52,0,0,0,0,0,0.52,0,0,0,0.13,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,0.164,0.036,0,"0"
0.08,0,0.22,0,0,0,0.44,0.04,0,0.22,0.04,0,0,0.04,0,0.17,0,0,0,0.04,0,0,0,0,0,0.57,0,0,0,0.08,0.08,0,0,0,0,0.04,0.04,0,0,0,0.163,0.197,0.058,0,"0"
0,0.28,0.28,0,0,0,0,0.28,0.28,0,0,0,0,0,0,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0.137,0,0,"0"
0.09,0.04,0.04,0,0,0,0.66,0,0,0.33,0.04,0,0,0,0.04,0.19,0,0,0,0.04,0,0,0,0,0,0.14,0,0,0.04,0,0,0,0,0,0,0,0.09,0,0,0.04,0.145,0.152,0.053,0,"0"
1.14,0,0,0,0,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,1.14,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,6.45,0,0,0,0.512,0,0,"0"
0.2,0,0.1,0,0,0.1,0,0,0,0.4,0.1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0.1,0.1,0,0,0,0.6,0,0,0,0,0,0.092,0.079,0,0,"0"
0,0,1.94,0,0,0,0,0.97,0,0.97,0,0,0,0,0,1.94,0,0,0,0,1.94,0,0.97,0,0,0,0,1.94,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0.379,0,0,"0"
0,0,0,0,0,0,0,1.23,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0.796,0,0,"0"
0.81,0,0.81,0,0,0,0,0,0,0.81,0,0,0,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,1.62,0,0,0,0,0,0,0.123,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,"0"
0.54,0,0.27,0,0,0,0.27,0.54,0,0.81,0,0,0,0,0.27,1.08,0,0,0,0,1.08,0,0.54,0,0,0.27,0,1.08,0,0,0,0,0,0,0,0,0,0,0.27,0,0.039,0.318,0.079,0,"0"
0.56,0,2.24,0,0.56,0,0,0,0,1.12,0,0,0,0,1.12,4.49,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0.111,0.111,0,0,"0"
0.36,0,1.09,0,0,0,0,0,0,0.72,1.81,0,0,0,0,0.72,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.126,0,0,"0"
0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.27,0,0.27,0,0,0,0,0,0,0.81,0,0,0,0,0,0.54,0,0,0,0.54,0.27,0.27,0.27,0.27,0.27,0,0.27,0.27,0.27,0.54,0,0.27,0.27,0,0.54,0.54,0,0.54,0,0,1.411,1.411,0.041,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,"0"
0.84,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0.082,0.414,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,1.75,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0.87,0,0.87,0,0,0,0.87,2.63,0.87,0,0,0.469,0,0.156,0,"0"
0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,1.44,0,0,0,0,0,0,1.44,0,0,0,0,0.304,0,0,"0"
1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,1.02,0,0,0.352,0,0,"0"
0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,"0"
0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,1.52,0.76,0.76,1.52,0.76,0.76,0,0.76,0.76,0.76,0.76,0,0,0.76,0,0.76,0,0,2.29,0,0,0,0.254,0,0,"0"
0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,0,0,0,0.245,0,0,0,"0"
0,0,0,0,0.69,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0.23,0,0.23,0.23,0,0,0.23,0,0,0,0,0.033,0,0.033,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,1.04,0,0,0,1.04,0,0,0,0,0.179,0.358,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,2.08,0,0,0,0.393,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,1.02,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.46,0,0,0,0,0,0,0,0,2.32,0.46,0,0,0,0.46,5.11,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,1.39,0,0,0.93,0,0,0,0,0,0,0,0,0,"0"
0,0,0.58,0,0,0,0,2.35,0,0,0,0,0,0,0,0.58,0,0,0,1.76,0.58,0.58,0.58,0.58,0.58,0,0.58,0.58,0.58,0.58,0,0,0.58,0,0,0.58,0,0.58,0,0,0.188,0.566,0.094,0,"0"
0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.75,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.133,0.133,"0"
0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0.51,0,0,0,0.51,2.04,0.51,1.02,0.51,0.51,0,0.51,1.02,0.51,0,0,0.51,0.51,0,1.02,0,0,0.51,0,0,0.158,0.553,0,0,"0"
0.85,0.85,0,0,0,0,0,0.85,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0,"0"
0,0,0.52,0,0,0,0,2.11,0,0,0,0,0,0,0,0.52,0,0,0,1.05,0.52,0.52,0.52,0.52,0.52,0,0.52,0.52,0.52,0.52,0,0.52,0.52,0,0,0.52,0,0.52,0,0,0.171,0.513,0.085,0,"0"
0.39,0.39,0,0,0,0,0,0.39,0,1.19,0,0.39,0,0,0,1.19,0,0,0,1.19,1.19,0.39,0.39,0.39,0.39,0,0.39,1.19,0.39,0.39,0,0,0.39,0,0.39,0.39,0,0.39,0,0,0.125,0.377,0.439,0,"0"
0,0,0,0,0,0.86,0,0,0,2.58,0,0,0,0.86,0,2.58,0,0,0,0,0,0,0.86,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0.58,0,0.58,0,0.58,0.58,0,0,0,0.58,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0.178,"0"
0,0.68,0.34,0,0,0.34,0,0,0.34,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0.34,0,0,0,0.046,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46,0.29,0,0.58,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0.018,0,0,"0"
0.3,0,0.3,0,0,0,0,0,0,0.15,0,0,0,0,0.15,1.38,0,0,0,0.61,0.15,0.15,0.15,0.15,0.15,0.3,0.15,0.15,0.15,0.3,0,0.15,0.15,0,0,0.3,0,0.61,0,0,0.131,0.183,0.052,0,"0"
0,0,0.29,0,0,0,0.29,0,0,0.29,0,1.19,0,0.29,0,0.29,0,0,0,0,0.29,0,0,0.29,0,0,0,0.29,0,0.29,0,0,0,0,0.89,0,0,0,0,0,0,0.156,0.031,0.125,"0"
0,0,0,0,0,0,0.43,0,0,2.17,0,0,0,0,0,0.86,0,0,0,0,1.3,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0,0,"0"
0,0,0,0,0,0,0,0.55,0,0.55,0,0,0,0,0,1.11,0,0,0,1.11,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,1.66,0,0.55,0.55,0,0,1.11,0,1.11,0,0,0,0.603,0.086,0,"0"
0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0.89,0,0.44,0,0,0,0,0.89,0,0.44,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0.44,0,0,0,0.131,0,0,"0"
0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.35,0,0.35,0,0,0,0,0,0,0.35,0,0,0,0,0,1.42,0,0,0,0.35,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0.294,0,0,"0"
0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0.65,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327,0.109,0.109,"0"
0.36,0,1.47,0,0,0,0.36,0,0.36,3.32,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,1.1,0,0,0,0,0,0,0.051,0,0,"0"
0,0,0,0,0.41,0.83,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0.068,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0.87,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0.87,0,0.87,0,0,0,0.283,0.141,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272,0.272,0,"0"
0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,1.182,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,"0"
0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0.28,0.28,0.28,0.28,0.28,0.28,0,0.28,0.28,0.28,0.56,0,0,0.28,0,0.28,0.56,0,0.28,0,0,0,0.14,0.093,0,"0"
0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505,0.168,0.084,"0"
0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,1.33,0,1.33,1.33,0,0,0,1.33,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0.288,0,0,"0"
0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,2.1,0,0,0,1.4,0.35,0.35,0.35,0.35,0.35,0,0.35,0.35,0.35,0.7,0,0,0.35,0,0,0.7,0,0.7,0,0,0,0.233,0.116,0,"0"
0,2.07,0,0,0,0,1.55,0,0,0.51,0,0,0,0,0,1.03,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.211,"0"
0,1.36,0.9,0,0,0,0,1.81,0,0.45,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,3.44,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.1,0,0.1,0,0.1,0.4,0,0,0.1,0.8,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0.3,0,0.1,0,0,0.4,0.2,0.2,0,0,0,0.015,0.136,0.015,0,"0"
0,0,0,0,0,0,0,0.67,0,0.67,0,0,0,0,0,0.67,0,0,0,0,2.02,0,0,0,0,0,0,0.67,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0.613,0,0,"0"
0.9,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,"0"
1.19,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,1.19,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,"0"
0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,3.06,0,0,0,0.34,0,0,0,0.34,0,0,0,0,0,0.34,0.088,0.132,0,0,"0"
0,0,0,0,0.32,0.64,0,0,0,1.6,0,0.32,0,0,0.32,0.32,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,"0"
0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,1.85,0,0,0,0,3.7,0,0,0,0,1.85,0,1.85,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0.636,0,0,"0"
0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0.76,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0.123,0.123,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,2.22,1.11,1.11,1.11,1.11,1.11,0,1.11,1.11,1.11,1.11,0,1.11,1.11,0,0,1.11,3.33,1.11,0,0,0,0.353,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,3.57,3.57,3.57,3.57,3.57,0,3.57,3.57,3.57,0,0,0,3.57,0,0,0,0,0,0,0,0,0.956,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,2,0.66,0.66,0.66,0.66,0.66,0,0.66,0.66,0.66,0.66,0,0.33,0.66,0,0,0.66,0,0.66,0,0,0.101,0.254,0.101,0,"0"
0.2,0,0.2,0,0,0,0,0,0,1,0.2,0,0,0,0.2,0.4,0,0,0,0,0.4,0,0,0,0,0.8,0,0.4,0,0.8,0,0,0,0,0,0,0,0,0,0,0.061,0.462,0.061,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,2.08,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,1.31,0,0,0,2.63,1.31,1.31,1.31,1.31,1.31,0,1.31,1.31,1.31,1.31,0,1.31,1.31,0,0,1.31,0,2.63,0,0,0,0.407,0.203,0,"0"
0,1.32,0,0,0,0,0.66,0.66,0,0.22,0,0,0,0,0.88,0.66,0,0,0,1.54,0,0,0.44,0,0,0.44,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0.023,0,0.094,"0"
0,2.07,0,0,0,0,1.55,0,0,0.51,0,0,0,0,0,1.03,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.211,"0"
0.34,0,0,0,0,0,0.34,0.68,0,1.02,0,0,0,0,0,1.36,0,0,0,0.68,1.7,0.68,0.34,0.34,0.34,0,0.34,0.34,0.34,0.68,0,0.68,0.34,0,0,0.68,0,0.34,0,0,0.052,0.42,0.052,0.052,"0"
0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0.47,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0.297,0.074,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,4.54,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,"0"
0,1.86,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,1.86,0.93,0.93,0.93,0.93,0.93,0,0.93,0.93,0.93,0.93,0,0.93,0.93,0,0.93,0.93,0,0.93,0,0,0,0.457,0.152,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0.47,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0.298,0.074,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.66,0,0,0,0,0,0.66,0.66,0,2,0,0,0,0,0,2,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0.35,0,0,"0"
0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,2.04,2.04,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,1.02,0,2.04,0,0,0,0.323,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,1.37,0.68,0.68,0.68,0.68,0.68,0,0.68,0.68,0.68,0.68,0,0.34,0.68,0,0,0.68,0,0.68,0,0,0.11,0.276,0.11,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,"0"
0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,2.38,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749,0,0,"0"
2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,1.38,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0.17,0,0,0.17,0.08,0,0.08,0.25,0,0,0,0,0,0.94,0,0,0,0,0.08,0,0.25,0.34,0,0,0,0.25,0,0.17,0,0,0,0,0,0,0,0,0,0.08,0,0.127,0,0,"0"
1.05,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0.171,0,0,"0"
0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0.59,0,0.89,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0.141,0,0,"0"
0,0,0,0,0,0,0.27,0,0,0.82,0.27,0,0,1.64,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.27,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,"0"
0,0,0,0,0.8,0,0,0,0,1.61,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417,0,0,"0"
0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,2.13,0,0,0,1.06,0,1.6,0,0,0.53,1.06,0,1.06,0,0,0.425,0,0.17,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,1.4,0.46,0.46,0.46,0.46,0.46,0,0.46,0.46,0.46,0.46,0,0,0.46,0,0,0.46,0,0.46,0,0,0.151,0.227,0.075,0,"0"
0.35,0,0,0,0,0,0,0,0,1.76,0,0,0,0.35,0,0,0,0,0,0,0.7,0,0,0.35,0,0,0,0.7,0,1.06,0,0.7,0,0,0,0,1.41,0,0,0.35,0,0.104,0,0,"0"
0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.68,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,5.47,0,0,0,0.68,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0.68,0,0,0,0.138,0,0,"0"
0,0,0,0,0,0,0,1.18,0,0.59,0,0,0,0,0,1.77,0,0,0,0,1.18,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0,0,"0"
0,0.55,0,0,0,0,0,0,0,1.67,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098,0,"0"
0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,7.27,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316,0,0,"0"
0,0,0.16,0,0,0,0.16,0,0,0.66,0,0.66,0,0.16,0,0,0,0,0,0.33,0.5,0.16,0.16,0.5,0.16,0,0.16,0.5,0.16,0.5,0,0.16,0.16,0,0.66,0.33,0.16,0,0,0,0,0.162,0.04,0.02,"0"
0.33,0.33,0.99,0,0.66,0,0,0,0,0.33,0,0,0,0,0,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.33,0,0,0,0,0,0,"0"
0,0,0,0,0,0.08,0,0,0,0.08,0,0,0,0.08,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0.08,0,0,0,0,0,0.34,0.081,0.451,0,0,"0"
